id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year
210,1/13/2019,11:22,Sunday,FINCH STATION,PUSTS,5,10,S,YU,6036,Signals - Train Stops,1,11,2019
211,1/13/2019,11:32,Sunday,VAUGHAN MC STATION,MUNOA,5,10,S,YU,5591,No Operator Immediately Available - Not E.S.A. Related ,1,11,2019
212,1/13/2019,12:17,Sunday,KENNEDY SRT STATION,MRIE,37,0,S,SRT,3022,Injured Employee,1,12,2019
213,1/13/2019,14:15,Sunday,DONLANDS STATION,SUDP,5,9,E,BD,5353,Disorderly Patron,1,14,2019
214,1/13/2019,14:54,Sunday,KENNEDY SRT STATION,MRO,10,16,N,SRT,3013,Miscellaneous Other,1,14,2019
215,1/13/2019,15:09,Sunday,SHEPPARD WEST STATION,MUSAN,4,8,N,YU,5941,Unsanitary Vehicle,1,15,2019
216,1/13/2019,16:14,Sunday,WELLESLEY STATION,SUDP,7,11,S,YU,6036,Disorderly Patron,1,16,2019
217,1/13/2019,16:24,Sunday,YORK UNIVERSITY STATIO,MUDD,8,12,S,YU,5951,Door Problems - Debris Related,1,16,2019
218,1/13/2019,16:38,Sunday,COXWELL STATION,SUDP,3,7,E,BD,5245,Disorderly Patron,1,16,2019
219,1/13/2019,16:40,Sunday,UNION STATION,MUI,5,9,S,YU,5926,Injured or ill Customer (On Train) - Transported,1,16,2019
220,1/13/2019,21:30,Sunday,YONGE SHP STATION,TUO,3,8,E,SHP,6176,Transportation Department - Other,1,21,2019
221,1/13/2019,22:34,Sunday,FINCH STATION,TUNIP,3,8,S,YU,5506,Operator Not In Position,1,22,2019
222,1/14/2019,0:10,Monday,SHERBOURNE STATION,MUDD,3,7,E,BD,5302,Door Problems - Debris Related,1,0,2019
223,1/14/2019,6:21,Monday,SHEPPARD WEST STATION,TUATC,14,18,N,YU,5656,ATC Operator Related,1,6,2019
224,1/14/2019,6:21,Monday,ST GEORGE BD STATION,EUBK,5,9,W,BD,5004,Brakes,1,6,2019
225,1/14/2019,7:12,Monday,KENNEDY BD STATION,EUNT,3,5,W,BD,5163,Equipment - No Trouble Found,1,7,2019
226,1/14/2019,8:36,Monday,OSGOODE STATION,MUIR,5,7,S,YU,5571,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
227,1/14/2019,8:56,Monday,MUSEUM STATION,MUIR,3,5,S,YU,5836,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
228,1/14/2019,8:58,Monday,COLLEGE STATION,MUDD,4,6,S,YU,5621,Door Problems - Debris Related,1,8,2019
229,1/14/2019,9:05,Monday,DUPONT STATION,MUATC,5,7,N,YU,5656,ATC Project,1,9,2019
230,1/14/2019,9:16,Monday,KEELE STATION,MUDD,10,12,E,BD,5103,Door Problems - Debris Related,1,9,2019
231,1/14/2019,16:48,Monday,EGLINTON WEST STATION,SUUT,22,24,N,YU,5981,Unauthorized at Track Level,1,16,2019
232,1/14/2019,17:08,Monday,CHESTER STATION,EUCO,6,8,W,BD,5255,Couplers,1,17,2019
233,1/14/2019,18:33,Monday,DUFFERIN STATION,MUD,5,7,W,BD,5265,Door Problems - Passenger Related,1,18,2019
234,1/14/2019,20:27,Monday,FINCH STATION,SUDP,3,6,N,YU,5941,Disorderly Patron,1,20,2019
235,1/14/2019,21:33,Monday,KENNEDY BD STATION,EUPI,5,9,W,BD,5161,Propulsion System,1,21,2019
236,1/14/2019,23:21,Monday,EGLINTON STATION,SUDP,6,11,N,YU,5791,Disorderly Patron,1,23,2019
237,1/15/2019,0:33,Tuesday,RUNNYMEDE STATION,MUPAA,3,7,W,BD,5368,Passenger Assistance Alarm Activated - No Trouble Found,1,0,2019
238,1/15/2019,1:18,Tuesday,BLOOR STATION,SUDP,3,8,S,YU,5666,Disorderly Patron,1,1,2019
239,1/15/2019,5:50,Tuesday,SHEPPARD STATION,TUNIP,3,5,S,YU,5942,Operator Not In Position,1,5,2019
240,1/15/2019,6:34,Tuesday,MCCOWAN STATION,ERCO,9,15,N,SRT,3013,Couplers,1,6,2019
241,1/15/2019,8:22,Tuesday,EGLINTON WEST STATION,MUI,14,16,S,YU,5921,Injured or ill Customer (On Train) - Transported,1,8,2019
242,1/15/2019,8:36,Tuesday,SPADINA BD STATION,MUI,27,29,E,BD,5368,Injured or ill Customer (On Train) - Transported,1,8,2019
243,1/15/2019,8:51,Tuesday,OSSINGTON STATION,TUMVS,3,5,E,BD,5046,Operator Violated Signal,1,8,2019
244,1/15/2019,12:48,Tuesday,LANSDOWNE STATION,EUBO,3,6,E,BD,5103,Body,1,12,2019
245,1/15/2019,14:38,Tuesday,DUNDAS STATION,SUDP,3,6,N,YU,5606,Disorderly Patron,1,14,2019
246,1/15/2019,15:18,Tuesday,ST GEORGE BD STATION,PUSI,6,8,W,BD,5355,Signals or Related Components Failure ,1,15,2019
247,1/15/2019,15:33,Tuesday,ROYAL YORK STATION,MUIR,37,40,W,BD,5014,Injured or ill Customer (On Train) - Medical Aid Refused,1,15,2019
248,1/15/2019,15:54,Tuesday,ST GEORGE BD STATION,PUSI,6,9,W,BD,5049,Signals or Related Components Failure ,1,15,2019
249,1/15/2019,16:12,Tuesday,MCCOWAN STATION,ERCO,5,10,N,SRT,3013,Couplers,1,16,2019
250,1/15/2019,16:18,Tuesday,YORK UNIVERSITY STATIO,PUATC,4,9,S,YU,5791,ATC Signals Other,1,16,2019
251,1/15/2019,17:21,Tuesday,DONLANDS STATION,MUIR,4,6,W,BD,5338,Injured or ill Customer (On Train) - Medical Aid Refused,1,17,2019
252,1/15/2019,18:12,Tuesday,DUPONT STATION,TUO,4,6,S,YU,5416,Transportation Department - Other,1,18,2019
253,1/15/2019,19:13,Tuesday,DAVISVILLE STATION,SUAP,5,7,S,YU,5571,Assault / Patron Involved,1,19,2019
254,1/15/2019,19:13,Tuesday,KIPLING STATION,PUSI,18,21,E,BD,5229,Signals or Related Components Failure ,1,19,2019
255,1/15/2019,19:38,Tuesday,WARDEN STATION,TUMVS,3,6,E,BD,5016,Operator Violated Signal,1,19,2019
256,1/15/2019,20:51,Tuesday,LAWRENCE EAST STATION,MRUIR,6,12,E,SRT,3003,Injured or ill Customer (On Train) - Medical Aid Refused,1,20,2019
257,1/15/2019,21:44,Tuesday,ROYAL YORK STATION,MUPAA,3,8,E,BD,5290,Passenger Assistance Alarm Activated - No Trouble Found,1,21,2019
258,1/15/2019,22:34,Tuesday,WILSON STATION,MUIR,6,9,N,YU,6061,Injured or ill Customer (On Train) - Medical Aid Refused,1,22,2019
259,1/15/2019,23:14,Tuesday,VAUGHAN MC STATION,SUO,5,10,N,YU,0,Passenger Other,1,23,2019
260,1/16/2019,6:28,Wednesday,BAY STATION,SUDP,3,6,E,BD,5119,Disorderly Patron,1,6,2019
261,1/16/2019,7:41,Wednesday,JANE STATION,TUO,3,5,E,BD,5140,Transportation Department - Other,1,7,2019
262,1/16/2019,8:14,Wednesday,MUSEUM STATION,MUIR,3,5,N,YU,5841,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
263,1/16/2019,8:32,Wednesday,BLOOR STATION,MUIR,3,5,N,YU,5486,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
264,1/16/2019,8:40,Wednesday,SPADINA YUS STATION,EUNT,5,7,N,YU,5411,Equipment - No Trouble Found,1,8,2019
265,1/16/2019,9:00,Wednesday,DUPONT STATION,MUATC,4,6,N,YU,5656,ATC Project,1,9,2019
266,1/16/2019,9:31,Wednesday,CHESTER STATION,MUI,9,12,W,BD,5299,Injured or ill Customer (On Train) - Transported,1,9,2019
267,1/16/2019,10:05,Wednesday,DAVISVILLE STATION,SUDP,3,5,N,YU,5791,Disorderly Patron,1,10,2019
268,1/16/2019,10:35,Wednesday,VAUGHAN MC STATION,TUO,10,13,S,YU,5481,Transportation Department - Other,1,10,2019
269,1/16/2019,13:35,Wednesday,BLOOR STATION,SUDP,3,6,N,YU,6071,Disorderly Patron,1,13,2019
270,1/16/2019,14:42,Wednesday,LAWRENCE WEST STATION,EUNT,3,6,S,YU,5466,Equipment - No Trouble Found,1,14,2019
271,1/16/2019,15:19,Wednesday,DONLANDS STATION,MUD,4,6,W,BD,5359,Door Problems - Passenger Related,1,15,2019
272,1/16/2019,15:19,Wednesday,UNION STATION,MUIR,3,6,S,YU,5786,Injured or ill Customer (On Train) - Medical Aid Refused,1,15,2019
273,1/16/2019,15:36,Wednesday,KENNEDY BD STATION,MUTO,6,8,W,BD,5025,Misc. Transportation Other - Employee Non-Chargeable,1,15,2019
274,1/16/2019,16:02,Wednesday,DAVISVILLE STATION,TUNOA,3,5,S,YU,6011,No Operator Immediately Available ,1,16,2019
275,1/16/2019,18:11,Wednesday,DUPONT STATION,TUATC,4,6,N,YU,5656,ATC Operator Related,1,18,2019
276,1/16/2019,18:26,Wednesday,GLENCAIRN STATION,MUATC,3,5,N,YU,5656,ATC Project,1,18,2019
277,1/16/2019,18:26,Wednesday,WILSON STATION,MUDD,4,6,S,YU,5436,Door Problems - Debris Related,1,18,2019
278,1/16/2019,21:29,Wednesday,LANSDOWNE STATION,MUD,3,8,W,BD,5092,Door Problems - Passenger Related,1,21,2019
279,1/16/2019,21:31,Wednesday,SHEPPARD WEST STATION,TUO,4,7,N,YU,5891,Transportation Department - Other,1,21,2019
280,1/16/2019,22:12,Wednesday,WARDEN STATION,SUDP,13,18,E,BD,5069,Disorderly Patron,1,22,2019
281,1/16/2019,22:24,Wednesday,ISLINGTON STATION,MUPAA,3,8,E,BD,5192,Passenger Assistance Alarm Activated - No Trouble Found,1,22,2019
282,1/17/2019,1:01,Thursday,OSSINGTON STATION,SUUT,3,8,W,BD,0,Unauthorized at Track Level,1,1,2019
283,1/17/2019,7:47,Thursday,QUEEN'S PARK STATION,TUO,3,5,N,YU,6121,Transportation Department - Other,1,7,2019
284,1/17/2019,8:09,Thursday,HIGH PARK STATION,EUDO,8,10,W,BD,5290,Door Problems - Faulty Equipment,1,8,2019
285,1/17/2019,8:12,Thursday,COXWELL STATION,MUD,3,5,W,BD,5182,Door Problems - Passenger Related,1,8,2019
286,1/17/2019,12:44,Thursday,LAWRENCE WEST STATION,MUIR,11,14,S,YU,5906,Injured or ill Customer (On Train) - Medical Aid Refused,1,12,2019
287,1/17/2019,13:19,Thursday,ST GEORGE YUS STATION,MUI,4,7,N,YU,6026,Injured or ill Customer (On Train) - Transported,1,13,2019
288,1/17/2019,13:47,Thursday,UNION STATION,TUS,6,10,N,YU,5516,Crew Unable to Maintain Schedule,1,13,2019
289,1/17/2019,16:30,Thursday,LANSDOWNE STATION,EUDO,5,7,E,BD,5194,Door Problems - Faulty Equipment,1,16,2019
290,1/17/2019,16:45,Thursday,KENNEDY BD STATION,TUMVS,3,5,E,BD,5181,Operator Violated Signal,1,16,2019
291,1/17/2019,17:46,Thursday,LAWRENCE WEST STATION,MUATC,3,5,S,YU,6036,ATC Project,1,17,2019
292,1/17/2019,17:56,Thursday,KIPLING STATION,SUDP,3,6,E,BD,5008,Disorderly Patron,1,17,2019
293,1/17/2019,20:14,Thursday,ST PATRICK STATION,TUSC,3,7,S,YU,5816,Operator Overspeeding,1,20,2019
294,1/17/2019,20:24,Thursday,COXWELL STATION,SUDP,5,8,E,BD,5078,Disorderly Patron,1,20,2019
295,1/17/2019,20:53,Thursday,EGLINTON STATION,MUTO,3,8,S,YU,5701,Misc. Transportation Other - Employee Non-Chargeable,1,20,2019
296,1/17/2019,22:27,Thursday,ST CLAIR STATION,TUOS,4,9,S,YU,5731,Operator Overshot Platform,1,22,2019
297,1/17/2019,23:06,Thursday,BROADVIEW STATION,SUUT,10,15,E,BD,5085,Unauthorized at Track Level,1,23,2019
298,1/18/2019,0:23,Friday,HIGHWAY 407 STATION,MUI,15,20,N,YU,5771,Injured or ill Customer (On Train) - Transported,1,0,2019
299,1/18/2019,8:08,Friday,LAWRENCE WEST STATION,MUSAN,3,5,S,YU,6076,Unsanitary Vehicle,1,8,2019
300,1/18/2019,8:14,Friday,DONLANDS STATION,EUDO,4,6,W,BD,5194,Door Problems - Faulty Equipment,1,8,2019
301,1/18/2019,9:05,Friday,NORTH YORK CTR STATION,TUO,4,6,S,YU,5931,Transportation Department - Other,1,9,2019
302,1/18/2019,12:32,Friday,DUFFERIN STATION,SUO,15,18,W,BD,5135,Passenger Other,1,12,2019
303,1/18/2019,12:55,Friday,SUMMERHILL STATION,SUO,3,6,N,YU,5571,Passenger Other,1,12,2019
304,1/18/2019,13:52,Friday,VAUGHAN MC STATION,EUTRD,3,6,S,YU,5891,TR Cab Doors,1,13,2019
305,1/18/2019,15:18,Friday,BLOOR STATION,MUIR,4,7,N,YU,5406,Injured or ill Customer (On Train) - Medical Aid Refused,1,15,2019
306,1/18/2019,15:33,Friday,SPADINA BD STATION,MUPAA,3,6,E,BD,5199,Passenger Assistance Alarm Activated - No Trouble Found,1,15,2019
307,1/18/2019,15:38,Friday,ST GEORGE BD STATION,MUPAA,4,7,E,BD,5199,Passenger Assistance Alarm Activated - No Trouble Found,1,15,2019
308,1/18/2019,16:25,Friday,VAUGHAN MC STATION,MUD,3,5,S,YU,5546,Door Problems - Passenger Related,1,16,2019
309,1/18/2019,16:44,Friday,SHEPPARD WEST STATION,TUNIP,3,5,S,YU,5546,Operator Not In Position,1,16,2019
310,1/18/2019,17:01,Friday,BROADVIEW STATION,SUDP,4,6,E,BD,5227,Disorderly Patron,1,17,2019
311,1/18/2019,18:43,Friday,KENNEDY BD STATION,MUIR,3,6,W,BD,5078,Injured or ill Customer (On Train) - Medical Aid Refused,1,18,2019
312,1/18/2019,19:16,Friday,YORKDALE STATION,MUI,13,16,N,YU,5426,Injured or ill Customer (On Train) - Transported,1,19,2019
313,1/18/2019,20:28,Friday,DUFFERIN STATION,TUO,3,6,E,BD,5120,Transportation Department - Other,1,20,2019
314,1/18/2019,21:27,Friday,YORK MILLS STATION,SUDP,4,9,S,YU,5551,Disorderly Patron,1,21,2019
315,1/18/2019,21:31,Friday,CHESTER STATION,EUSC,4,8,E,BD,5120,Speed Control Equipment  ,1,21,2019
316,1/18/2019,22:30,Friday,ST ANDREW STATION,SUO,5,10,N,YU,5656,Passenger Other,1,22,2019
317,1/18/2019,22:44,Friday,ST GEORGE BD STATION,MUI,32,36,E,BD,5192,Injured or ill Customer (On Train) - Transported,1,22,2019
318,1/19/2019,0:02,Saturday,WARDEN STATION,PUSIS,3,6,E,BD,5017,Signals Track Weather Related,1,0,2019
319,1/19/2019,0:34,Saturday,MAIN STREET STATION,SUAP,3,8,E,BD,5124,Assault / Patron Involved,1,0,2019
320,1/19/2019,1:55,Saturday,DUPONT STATION,MUATC,4,9,N,YU,6031,ATC Project,1,1,2019
321,1/19/2019,7:03,Saturday,KIPLING STATION,MUI,5,10,E,BD,5171,Injured or ill Customer (On Train) - Transported,1,7,2019
322,1/19/2019,11:58,Saturday,ST GEORGE YUS STATION,EUDO,8,13,N,YU,5896,Door Problems - Faulty Equipment,1,11,2019
323,1/19/2019,14:48,Saturday,YONGE BD STATION,MUPAA,4,8,E,BD,5124,Passenger Assistance Alarm Activated - No Trouble Found,1,14,2019
324,1/19/2019,16:22,Saturday,WARDEN STATION,PUSIS,5,9,E,BD,5077,Signals Track Weather Related,1,16,2019
325,1/19/2019,17:06,Saturday,QUEEN'S PARK STATION,SUDP,5,8,N,YU,5831,Disorderly Patron,1,17,2019
326,1/19/2019,17:55,Saturday,DUFFERIN STATION,MUDD,8,12,E,BD,5017,Door Problems - Debris Related,1,17,2019
327,1/19/2019,20:40,Saturday,COXWELL STATION,EUBK,3,7,W,BD,5190,Brakes,1,20,2019
328,1/19/2019,21:12,Saturday,SHEPPARD WEST STATION,MUSAN,3,6,N,YU,5901,Unsanitary Vehicle,1,21,2019
329,1/19/2019,22:35,Saturday,COXWELL STATION,MUIR,3,8,E,BD,5239,Injured or ill Customer (On Train) - Medical Aid Refused,1,22,2019
330,1/19/2019,23:10,Saturday,GREENWOOD STATION,SUDP,5,10,E,BD,5295,Disorderly Patron,1,23,2019
331,1/19/2019,23:18,Saturday,MUSEUM STATION,SUAP,9,14,N,YU,6061,Assault / Patron Involved,1,23,2019
332,1/19/2019,23:20,Saturday,GREENWOOD STATION,SUUT,8,13,W,BD,5371,Unauthorized at Track Level,1,23,2019
333,1/19/2019,23:33,Saturday,DONLANDS STATION,MUDD,11,16,W,BD,5371,Door Problems - Debris Related,1,23,2019
334,1/19/2019,23:58,Saturday,CHESTER STATION,MUTO,5,9,W,BD,5009,Misc. Transportation Other - Employee Non-Chargeable,1,23,2019
335,1/20/2019,8:16,Sunday,EGLINTON STATION,MUDD,3,8,N,YU,5681,Door Problems - Debris Related,1,8,2019
336,1/20/2019,9:27,Sunday,OSGOODE STATION,PUSSW,5,10,N,YU,6021,Track Switch Failure - Signal Related Problem,1,9,2019
337,1/20/2019,10:44,Sunday,KIPLING STATION,MUTO,5,10,E,BD,5212,Misc. Transportation Other - Employee Non-Chargeable,1,10,2019
338,1/20/2019,11:20,Sunday,BLOOR STATION,MUPLB,14,18,N,YU,5556,Fire/Smoke Plan B - Source TTC,1,11,2019
339,1/20/2019,13:03,Sunday,VAUGHAN MC STATION,SUG,4,8,S,YU,5996,Graffiti / Scratchiti,1,13,2019
340,1/20/2019,13:29,Sunday,EGLINTON STATION,PUSIS,4,8,N,YU,5531,Signals Track Weather Related,1,13,2019
341,1/20/2019,15:32,Sunday,KIPLING STATION,PUSNT,5,9,W,BD,5139,Signal Problem - No Trouble,1,15,2019
342,1/20/2019,15:37,Sunday,BAY STATION,EUDO,10,14,W,BD,5353,Door Problems - Faulty Equipment,1,15,2019
343,1/20/2019,15:57,Sunday,WILSON STATION,MUI,25,29,N,YU,5391,Injured or ill Customer (On Train) - Transported,1,15,2019
344,1/20/2019,16:48,Sunday,DAVISVILLE STATION,PUSIS,10,14,N,YU,5381,Signals Track Weather Related,1,16,2019
345,1/20/2019,17:26,Sunday,MCCOWAN STATION,ERDO,24,30,S,SRT,3016,Door Problems - Faulty Equipment,1,17,2019
346,1/20/2019,17:44,Sunday,DUPONT STATION,MUATC,9,13,N,YU,6061,ATC Project,1,17,2019
347,1/20/2019,17:47,Sunday,LAWRENCE WEST STATION,SUAP,23,27,N,YU,5551,Assault / Patron Involved,1,17,2019
348,1/20/2019,17:59,Sunday,NORTH YORK CTR STATION,SUUT,4,8,N,YU,5666,Unauthorized at Track Level,1,17,2019
349,1/20/2019,18:01,Sunday,DON MILLS STATION,SUO,22,28,E,SHP,6186,Passenger Other,1,18,2019
350,1/20/2019,19:42,Sunday,GLENCAIRN STATION,MUPAA,3,7,S,YU,6116,Passenger Assistance Alarm Activated - No Trouble Found,1,19,2019
351,1/20/2019,19:45,Sunday,EGLINTON STATION,PUSIS,8,12,N,YU,5446,Signals Track Weather Related,1,19,2019
352,1/20/2019,22:49,Sunday,MCCOWAN STATION,ERBO,6,12,,SRT,3007,Body,1,22,2019
353,1/21/2019,6:10,Monday,GREENWOOD STATION,SUG,4,8,E,BD,5217,Graffiti / Scratchiti,1,6,2019
354,1/21/2019,6:42,Monday,EGLINTON STATION,PUSIS,6,10,S,YU,5701,Signals Track Weather Related,1,6,2019
355,1/21/2019,7:12,Monday,DAVISVILLE STATION,PUSIS,3,6,N,YU,5426,Signals Track Weather Related,1,7,2019
356,1/21/2019,7:13,Monday,DON MILLS STATION,PUSNT,3,8,E,SHP,6186,Signal Problem - No Trouble,1,7,2019
357,1/21/2019,7:13,Monday,PAPE STATION,MUWEA,10,12,W,BD,5213,Weather Reports / Related Delays,1,7,2019
358,1/21/2019,7:26,Monday,WARDEN STATION,PUSIS,3,5,E,BD,5017,Signals Track Weather Related,1,7,2019
359,1/21/2019,7:30,Monday,WARDEN STATION,PUSIS,3,5,W,BD,5019,Signals Track Weather Related,1,7,2019
360,1/21/2019,7:31,Monday,CHESTER STATION,EUNT,6,8,W,BD,5146,Equipment - No Trouble Found,1,7,2019
361,1/21/2019,7:45,Monday,ST CLAIR WEST STATION,EUCA,20,22,S,YU,5781,Compressed Air,1,7,2019
362,1/21/2019,7:49,Monday,PAPE STATION,MUWEA,13,16,W,BD,5085,Weather Reports / Related Delays,1,7,2019
363,1/21/2019,7:51,Monday,OSGOODE STATION,MUIR,3,5,S,YU,5616,Injured or ill Customer (On Train) - Medical Aid Refused,1,7,2019
364,1/21/2019,8:21,Monday,YORK MILLS STATION,MUI,13,15,S,YU,5671,Injured or ill Customer (On Train) - Transported,1,8,2019
365,1/21/2019,8:27,Monday,DUPONT STATION,MUIR,3,5,S,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
366,1/21/2019,8:59,Monday,WOODBINE STATION,MUIR,3,5,W,BD,0,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019
367,1/21/2019,9:02,Monday,LAWRENCE STATION,MUIR,3,5,S,YU,5101,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019
368,1/21/2019,9:04,Monday,BLOOR DANFORTH SUBWAY,MUO,6,8,,BD,0,Miscellaneous Other,1,9,2019
369,1/21/2019,9:10,Monday,DAVISVILLE STATION,MUIR,3,5,,YU,5101,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019
370,1/21/2019,9:12,Monday,ST GEORGE YUS STATION,MUPAA,3,5,N,YU,5587,Passenger Assistance Alarm Activated - No Trouble Found,1,9,2019
371,1/21/2019,9:19,Monday,VICTORIA PARK STATION,MUWEA,9,11,W,BD,5030,Weather Reports / Related Delays,1,9,2019
372,1/21/2019,10:21,Monday,BLOOR STATION,PUSIS,5,7,S,YU,6021,Signals Track Weather Related,1,10,2019
373,1/21/2019,10:34,Monday,LESLIE STATION,PUSI,3,8,E,SHP,6176,Signals or Related Components Failure ,1,10,2019
374,1/21/2019,10:46,Monday,KENNEDY BD STATION,TUMVS,3,6,W,BD,5117,Operator Violated Signal,1,10,2019
375,1/21/2019,11:41,Monday,ST CLAIR STATION,PUSIS,3,5,S,YU,5456,Signals Track Weather Related,1,11,2019
376,1/21/2019,12:46,Monday,VICTORIA PARK STATION,MUPAA,4,7,W,BD,5276,Passenger Assistance Alarm Activated - No Trouble Found,1,12,2019
377,1/21/2019,15:20,Monday,YONGE BD STATION,MUWEA,3,5,W,BD,5163,Weather Reports / Related Delays,1,15,2019
378,1/21/2019,15:22,Monday,BAY STATION,MUWEA,6,8,W,BD,5163,Weather Reports / Related Delays,1,15,2019
379,1/21/2019,15:55,Monday,LAWRENCE EAST STATION,MRTO,5,10,N,SRT,3007,Timeout,1,15,2019
380,1/21/2019,16:09,Monday,QUEEN'S PARK STATION,SUDP,4,6,S,YU,5731,Disorderly Patron,1,16,2019
381,1/21/2019,16:23,Monday,BAY STATION,MUPLB,29,31,W,BD,5154,Fire/Smoke Plan B - Source TTC,1,16,2019
382,1/21/2019,16:34,Monday,ST GEORGE YUS STATION,MUO,11,14,N,YU,5806,Miscellaneous Other,1,16,2019
383,1/21/2019,16:52,Monday,BLOOR STATION,MUO,9,11,N,YU,5906,Miscellaneous Other,1,16,2019
384,1/21/2019,17:02,Monday,ST CLAIR STATION,MUPAA,3,5,N,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found,1,17,2019
385,1/21/2019,17:04,Monday,WARDEN STATION,SUO,8,10,W,BD,5338,Passenger Other,1,17,2019
386,1/21/2019,17:30,Monday,COLLEGE STATION,SUDP,6,9,N,YU,5921,Disorderly Patron,1,17,2019
387,1/21/2019,17:55,Monday,WILSON STATION,EUBO,3,5,N,YU,5541,Body,1,17,2019
388,1/21/2019,18:06,Monday,COXWELL STATION,TUSUP,4,6,W,BD,5102,Supervisory Error,1,18,2019
389,1/21/2019,18:38,Monday,MUSEUM STATION,MUPAA,3,5,S,YU,5881,Passenger Assistance Alarm Activated - No Trouble Found,1,18,2019
390,1/21/2019,18:44,Monday,SHEPPARD WEST STATION,EUTL,6,8,N,YU,5766,Trainline System,1,18,2019
391,1/21/2019,19:01,Monday,DOWNSVIEW PARK STATION,EUCD,5,8,N,YU,5766,Consequential Delay (2nd Delay Same Fault),1,19,2019
392,1/21/2019,20:21,Monday,HIGH PARK STATION,SUPOL,10,13,W,BD,5067,Held By Polce - Non-TTC Related,1,20,2019
393,1/21/2019,22:28,Monday,BROADVIEW STATION,MUTO,5,8,E,BD,5042,Misc. Transportation Other - Employee Non-Chargeable,1,22,2019
394,1/22/2019,5:54,Tuesday,UNION STATION,MUATC,8,0,N,YU,5691,ATC Project,1,5,2019
395,1/22/2019,6:00,Tuesday,BLOOR STATION,MUATC,4,0,N,YU,5566,ATC Project,1,6,2019
396,1/22/2019,7:31,Tuesday,VICTORIA PARK STATION,MUWEA,12,14,W,BD,5336,Weather Reports / Related Delays,1,7,2019
397,1/22/2019,7:52,Tuesday,WOODBINE STATION,MUWEA,5,7,W,BD,5336,Weather Reports / Related Delays,1,7,2019
398,1/22/2019,9:30,Tuesday,KIPLING STATION,PUSNT,4,6,W,BD,5356,Signal Problem - No Trouble,1,9,2019
399,1/22/2019,9:56,Tuesday,KIPLING STATION,PUSNT,4,6,W,BD,5074,Signal Problem - No Trouble,1,9,2019
400,1/22/2019,10:50,Tuesday,ELLESMERE STATION,MRTO,4,14,N,SRT,3027,Timeout,1,10,2019
401,1/22/2019,11:05,Tuesday,MCCOWAN STATION,MRWEA,130,135,S,SRT,3027,Weather Reports / Related Delays,1,11,2019
402,1/22/2019,14:33,Tuesday,WOODBINE STATION,EUHV,3,6,W,BD,5030,High Voltage,1,14,2019
403,1/22/2019,14:52,Tuesday,DON MILLS STATION,MUIR,5,10,E,SHP,6171,Injured or ill Customer (On Train) - Medical Aid Refused,1,14,2019
404,1/22/2019,15:04,Tuesday,KEELE STATION,PUSIS,3,6,E,BD,5161,Signals Track Weather Related,1,15,2019
405,1/22/2019,15:25,Tuesday,MCCOWAN STATION,ERLV,5,10,N,SRT,3003,Low Voltage,1,15,2019
406,1/22/2019,15:27,Tuesday,DUNDAS WEST STATION,MUSC,3,6,E,BD,5158,Miscellaneous Speed Control,1,15,2019
407,1/22/2019,16:28,Tuesday,FINCH STATION,EUBO,3,6,S,YU,5546,Body,1,16,2019
408,1/22/2019,16:34,Tuesday,DOWNSVIEW PARK STATION,EUBO,4,6,N,YU,5946,Body,1,16,2019
409,1/22/2019,17:46,Tuesday,ST ANDREW STATION,PUSNT,3,5,S,YU,5896,Signal Problem - No Trouble,1,17,2019
410,1/22/2019,19:49,Tuesday,BLOOR STATION,SUDP,6,9,S,YU,5446,Disorderly Patron,1,19,2019
411,1/22/2019,20:05,Tuesday,BATHURST STATION,EUNT,6,9,W,BD,5322,Equipment - No Trouble Found,1,20,2019
412,1/22/2019,21:37,Tuesday,ST GEORGE YUS STATION,MUI,8,13,S,YU,5826,Injured or ill Customer (On Train) - Transported,1,21,2019
413,1/22/2019,21:54,Tuesday,COXWELL STATION,TUSC,8,12,W,BD,5287,Operator Overspeeding,1,21,2019
414,1/22/2019,22:49,Tuesday,BLOOR STATION,SUDP,6,9,S,YU,5476,Disorderly Patron,1,22,2019
415,1/22/2019,23:07,Tuesday,FINCH STATION,MUATC,5,10,S,YU,5601,ATC Project,1,23,2019
416,1/23/2019,5:38,Wednesday,YORK MILLS STATION,TUO,4,0,N,YU,5036,Transportation Department - Other,1,5,2019
417,1/23/2019,6:07,Wednesday,WILSON STATION,TUSUP,4,8,S,YU,5941,Supervisory Error,1,6,2019
418,1/23/2019,6:43,Wednesday,EGLINTON STATION,MUTD,3,5,S,YU,5401,Training Department Related Delays,1,6,2019
419,1/23/2019,7:10,Wednesday,UNION STATION,MUPLB,5,7,N,YU,5981,Fire/Smoke Plan B - Source TTC,1,7,2019
420,1/23/2019,7:38,Wednesday,MCCOWAN STATION,MRTO,3,8,S,SRT,5626,Timeout,1,7,2019
