,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
342,343,1/20/2019,15:57,Sunday,WILSON STATION,MUI,25,29,N,YU,5391,Injured or ill Customer (On Train) - Transported,1,15,2019,15,c
343,344,1/20/2019,16:48,Sunday,DAVISVILLE STATION,PUSIS,10,14,N,YU,5381,Signals Track Weather Related,1,16,2019,16,c
345,346,1/20/2019,17:44,Sunday,DUPONT STATION,MUATC,9,13,N,YU,6061,ATC Project,1,17,2019,17,d
346,347,1/20/2019,17:47,Sunday,LAWRENCE WEST STATION,SUAP,23,27,N,YU,5551,Assault / Patron Involved,1,17,2019,17,d
347,348,1/20/2019,17:59,Sunday,NORTH YORK CTR STATION,SUUT,4,8,N,YU,5666,Unauthorized at Track Level,1,17,2019,17,d
349,350,1/20/2019,19:42,Sunday,GLENCAIRN STATION,MUPAA,3,7,S,YU,6116,Passenger Assistance Alarm Activated - No Trouble Found,1,19,2019,19,d
350,351,1/20/2019,19:45,Sunday,EGLINTON STATION,PUSIS,8,12,N,YU,5446,Signals Track Weather Related,1,19,2019,19,d
353,354,1/21/2019,6:42,Monday,EGLINTON STATION,PUSIS,6,10,S,YU,5701,Signals Track Weather Related,1,6,2019,6,a
354,355,1/21/2019,7:12,Monday,DAVISVILLE STATION,PUSIS,3,6,N,YU,5426,Signals Track Weather Related,1,7,2019,7,b
360,361,1/21/2019,7:45,Monday,ST CLAIR WEST STATION,EUCA,20,22,S,YU,5781,Compressed Air,1,7,2019,7,b
362,363,1/21/2019,7:51,Monday,OSGOODE STATION,MUIR,3,5,S,YU,5616,Injured or ill Customer (On Train) - Medical Aid Refused,1,7,2019,7,b
363,364,1/21/2019,8:21,Monday,YORK MILLS STATION,MUI,13,15,S,YU,5671,Injured or ill Customer (On Train) - Transported,1,8,2019,8,b
364,365,1/21/2019,8:27,Monday,DUPONT STATION,MUIR,3,5,S,YU,5706,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019,8,b
366,367,1/21/2019,9:02,Monday,LAWRENCE STATION,MUIR,3,5,S,YU,5101,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019,9,b
368,369,1/21/2019,9:10,Monday,DAVISVILLE STATION,MUIR,3,5,,YU,5101,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019,9,b
369,370,1/21/2019,9:12,Monday,ST GEORGE YUS STATION,MUPAA,3,5,N,YU,5587,Passenger Assistance Alarm Activated - No Trouble Found,1,9,2019,9,b
371,372,1/21/2019,10:21,Monday,BLOOR STATION,PUSIS,5,7,S,YU,6021,Signals Track Weather Related,1,10,2019,10,c
374,375,1/21/2019,11:41,Monday,ST CLAIR STATION,PUSIS,3,5,S,YU,5456,Signals Track Weather Related,1,11,2019,11,c
379,380,1/21/2019,16:09,Monday,QUEEN'S PARK STATION,SUDP,4,6,S,YU,5731,Disorderly Patron,1,16,2019,16,c
381,382,1/21/2019,16:34,Monday,ST GEORGE YUS STATION,MUO,11,14,N,YU,5806,Miscellaneous Other,1,16,2019,16,c
382,383,1/21/2019,16:52,Monday,BLOOR STATION,MUO,9,11,N,YU,5906,Miscellaneous Other,1,16,2019,16,c
383,384,1/21/2019,17:02,Monday,ST CLAIR STATION,MUPAA,3,5,N,YU,5676,Passenger Assistance Alarm Activated - No Trouble Found,1,17,2019,17,d
385,386,1/21/2019,17:30,Monday,COLLEGE STATION,SUDP,6,9,N,YU,5921,Disorderly Patron,1,17,2019,17,d
386,387,1/21/2019,17:55,Monday,WILSON STATION,EUBO,3,5,N,YU,5541,Body,1,17,2019,17,d
388,389,1/21/2019,18:38,Monday,MUSEUM STATION,MUPAA,3,5,S,YU,5881,Passenger Assistance Alarm Activated - No Trouble Found,1,18,2019,18,d
389,390,1/21/2019,18:44,Monday,SHEPPARD WEST STATION,EUTL,6,8,N,YU,5766,Trainline System,1,18,2019,18,d
390,391,1/21/2019,19:01,Monday,DOWNSVIEW PARK STATION,EUCD,5,8,N,YU,5766,Consequential Delay (2nd Delay Same Fault),1,19,2019,19,d
393,394,1/22/2019,5:54,Tuesday,UNION STATION,MUATC,8,0,N,YU,5691,ATC Project,1,5,2019,29,f
394,395,1/22/2019,6:00,Tuesday,BLOOR STATION,MUATC,4,0,N,YU,5566,ATC Project,1,6,2019,6,a
406,407,1/22/2019,16:28,Tuesday,FINCH STATION,EUBO,3,6,S,YU,5546,Body,1,16,2019,16,c
407,408,1/22/2019,16:34,Tuesday,DOWNSVIEW PARK STATION,EUBO,4,6,N,YU,5946,Body,1,16,2019,16,c
408,409,1/22/2019,17:46,Tuesday,ST ANDREW STATION,PUSNT,3,5,S,YU,5896,Signal Problem - No Trouble,1,17,2019,17,d
409,410,1/22/2019,19:49,Tuesday,BLOOR STATION,SUDP,6,9,S,YU,5446,Disorderly Patron,1,19,2019,19,d
411,412,1/22/2019,21:37,Tuesday,ST GEORGE YUS STATION,MUI,8,13,S,YU,5826,Injured or ill Customer (On Train) - Transported,1,21,2019,21,e
413,414,1/22/2019,22:49,Tuesday,BLOOR STATION,SUDP,6,9,S,YU,5476,Disorderly Patron,1,22,2019,22,e
414,415,1/22/2019,23:07,Tuesday,FINCH STATION,MUATC,5,10,S,YU,5601,ATC Project,1,23,2019,23,e
415,416,1/23/2019,5:38,Wednesday,YORK MILLS STATION,TUO,4,0,N,YU,5036,Transportation Department - Other,1,5,2019,29,f
416,417,1/23/2019,6:07,Wednesday,WILSON STATION,TUSUP,4,8,S,YU,5941,Supervisory Error,1,6,2019,6,a
417,418,1/23/2019,6:43,Wednesday,EGLINTON STATION,MUTD,3,5,S,YU,5401,Training Department Related Delays,1,6,2019,6,a
418,419,1/23/2019,7:10,Wednesday,UNION STATION,MUPLB,5,7,N,YU,5981,Fire/Smoke Plan B - Source TTC,1,7,2019,7,b
420,421,1/23/2019,7:43,Wednesday,WILSON STATION,MUATC,7,10,S,YU,5801,ATC Project,1,7,2019,7,b
422,423,1/23/2019,8:18,Wednesday,LAWRENCE STATION,TUOS,3,5,N,YU,5531,Operator Overshot Platform,1,8,2019,8,b
423,424,1/23/2019,8:43,Wednesday,VAUGHAN MC STATION,EUAC,4,8,S,YU,5591,Air Conditioning,1,8,2019,8,b
426,427,1/23/2019,8:54,Wednesday,BLOOR STATION,MUI,3,5,S,YU,5386,Injured or ill Customer (On Train) - Transported,1,8,2019,8,b
427,428,1/23/2019,9:13,Wednesday,HIGHWAY 407 STATION,TUCC,3,5,S,YU,5511,Transit Control Related Problems,1,9,2019,9,b
429,430,1/23/2019,10:20,Wednesday,SHEPPARD STATION,MUI,16,19,S,YU,5691,Injured or ill Customer (On Train) - Transported,1,10,2019,10,c
431,432,1/23/2019,10:54,Wednesday,SPADINA YUS STATION,TUDOE,16,20,N,YU,6116,Doors Open in Error,1,10,2019,10,c
432,433,1/23/2019,10:55,Wednesday,EGLINTON STATION,EUDO,7,10,N,YU,5866,Door Problems - Faulty Equipment,1,10,2019,10,c
434,435,1/23/2019,12:05,Wednesday,SHEPPARD WEST STATION,EUNT,7,10,N,YU,5831,Equipment - No Trouble Found,1,12,2019,12,c
438,439,1/23/2019,15:14,Wednesday,WILSON STATION,MUATC,4,7,S,YU,5941,ATC Project,1,15,2019,15,c
440,441,1/23/2019,16:27,Wednesday,COLLEGE STATION,SUDP,4,6,N,YU,5511,Disorderly Patron,1,16,2019,16,c
444,445,1/23/2019,17:09,Wednesday,WELLESLEY STATION,MUIR,4,6,N,YU,6091,Injured or ill Customer (On Train) - Medical Aid Refused,1,17,2019,17,d
445,446,1/23/2019,17:15,Wednesday,MUSEUM STATION,MUDD,8,10,N,YU,5761,Door Problems - Debris Related,1,17,2019,17,d
448,449,1/23/2019,21:32,Wednesday,BLOOR STATION,SUAP,3,6,N,YU,5466,Assault / Patron Involved,1,21,2019,21,e
451,452,1/24/2019,5:13,Thursday,MUSEUM STATION,PUTIJ,7,10,S,YU,6106,Insulated Joint Related Problem,1,5,2019,29,f
452,453,1/24/2019,5:45,Thursday,BLOOR STATION,PUTWZ,8,0,N,YU,5551,Work Zone Problems - Track,1,5,2019,29,f
453,454,1/24/2019,6:48,Thursday,WILSON STATION,PUSSW,7,9,N,YU,6061,Track Switch Failure - Signal Related Problem,1,6,2019,6,a
454,455,1/24/2019,7:36,Thursday,SHEPPARD WEST STATION,MUO,17,19,S,YU,6061,Miscellaneous Other,1,7,2019,7,b
455,456,1/24/2019,8:47,Thursday,ROSEDALE STATION,MUI,6,8,S,YU,5976,Injured or ill Customer (On Train) - Transported,1,8,2019,8,b
456,457,1/24/2019,8:56,Thursday,ROSEDALE STATION,MUIR,5,7,S,YU,6126,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019,8,b
457,458,1/24/2019,8:57,Thursday,MUSEUM STATION,TUMVS,3,5,S,YU,5816,Operator Violated Signal,1,8,2019,8,b
458,459,1/24/2019,9:13,Thursday,SHEPPARD STATION,MUPAA,3,5,S,YU,6031,Passenger Assistance Alarm Activated - No Trouble Found,1,9,2019,9,b
459,460,1/24/2019,9:21,Thursday,MUSEUM STATION,MUIR,3,5,N,YU,5661,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019,9,b
460,461,1/24/2019,9:29,Thursday,MUSEUM STATION,MUPAA,3,5,N,YU,5951,Passenger Assistance Alarm Activated - No Trouble Found,1,9,2019,9,b
462,463,1/24/2019,10:58,Thursday,ST GEORGE YUS STATION,MUDD,9,12,N,YU,5896,Door Problems - Debris Related,1,10,2019,10,c
464,465,1/24/2019,16:20,Thursday,FINCH STATION,TUNIP,3,6,S,YU,5476,Operator Not In Position,1,16,2019,16,c
469,470,1/24/2019,17:48,Thursday,SHEPPARD WEST STATION,SUBT,23,25,S,YU,5591,Bomb Threat,1,17,2019,17,d
471,472,1/24/2019,18:50,Thursday,COLLEGE STATION,MUI,11,13,N,YU,5431,Injured or ill Customer (On Train) - Transported,1,18,2019,18,d
472,473,1/24/2019,18:54,Thursday,SPADINA YUS STATION,SUDP,4,7,N,YU,5406,Disorderly Patron,1,18,2019,18,d
474,475,1/24/2019,22:06,Thursday,VAUGHAN MC STATION,MUIR,4,9,N,YU,5821,Injured or ill Customer (On Train) - Medical Aid Refused,1,22,2019,22,e
476,477,1/24/2019,22:51,Thursday,UNION STATION,SUDP,4,9,N,YU,5896,Disorderly Patron,1,22,2019,22,e
478,479,1/25/2019,1:46,Friday,DUPONT STATION,MUATC,5,10,N,YU,5511,ATC Project,1,1,2019,25,e
479,480,1/25/2019,7:18,Friday,FINCH STATION,SUDP,3,5,S,YU,5031,Disorderly Patron,1,7,2019,7,b
480,481,1/25/2019,7:51,Friday,YORKDALE STATION,MUATC,3,5,S,YU,5471,ATC Project,1,7,2019,7,b
482,483,1/25/2019,8:52,Friday,QUEEN STATION,EUDO,4,6,S,YU,5596,Door Problems - Faulty Equipment,1,8,2019,8,b
487,488,1/25/2019,11:53,Friday,EGLINTON STATION,MUPLB,10,13,N,YU,5951,Fire/Smoke Plan B - Source TTC,1,11,2019,11,c
488,489,1/25/2019,13:30,Friday,DAVISVILLE STATION,SUAP,3,6,S,YU,6106,Assault / Patron Involved,1,13,2019,13,c
489,490,1/25/2019,13:39,Friday,EGLINTON STATION,SUDP,4,7,N,YU,6031,Disorderly Patron,1,13,2019,13,c
490,491,1/25/2019,14:14,Friday,WELLESLEY STATION,MUI,14,17,S,YU,5611,Injured or ill Customer (On Train) - Transported,1,14,2019,14,c
493,494,1/25/2019,16:48,Friday,YORK MILLS STATION,MUPLB,10,12,S,YU,5536,Fire/Smoke Plan B - Source TTC,1,16,2019,16,c
494,495,1/25/2019,17:48,Friday,SHEPPARD WEST STATION,TUNIP,3,5,S,YU,5461,Operator Not In Position,1,17,2019,17,d
495,496,1/25/2019,17:58,Friday,SHEPPARD WEST STATION,TUNIP,3,5,S,YU,5806,Operator Not In Position,1,17,2019,17,d
496,497,1/25/2019,18:30,Friday,QUEEN'S PARK STATION,MUIS,4,6,N,YU,5941,Injured or ill Customer (In Station) - Transported,1,18,2019,18,d
497,498,1/25/2019,18:37,Friday,FINCH STATION,EUDO,3,5,S,YU,5841,Door Problems - Faulty Equipment,1,18,2019,18,d
501,502,1/25/2019,23:41,Friday,SUMMERHILL STATION,MUI,13,18,N,YU,6136,Injured or ill Customer (On Train) - Transported,1,23,2019,23,e
504,505,1/26/2019,7:43,Saturday,ST CLAIR STATION,SUO,5,10,S,YU,5576,Passenger Other,1,7,2019,7,b
509,510,1/26/2019,14:50,Saturday,YORK MILLS STATION,PUSTS,3,6,S,YU,6066,Signals - Train Stops,1,14,2019,14,c
513,514,1/26/2019,18:05,Saturday,ST PATRICK STATION,MUD,5,8,S,YU,5506,Door Problems - Passenger Related,1,18,2019,18,d
515,516,1/26/2019,18:58,Saturday,FINCH STATION,MUTO,11,14,S,YU,5841,Misc. Transportation Other - Employee Non-Chargeable,1,18,2019,18,d
516,517,1/26/2019,19:35,Saturday,EGLINTON WEST STATION,SUDP,8,13,N,YU,5771,Disorderly Patron,1,19,2019,19,d
518,519,1/27/2019,0:57,Sunday,VAUGHAN MC STATION,MUI,5,10,N,YU,5706,Injured or ill Customer (On Train) - Transported,1,0,2019,24,e
519,520,1/27/2019,8:11,Sunday,SHEPPARD WEST STATION,PUSSW,5,10,N,YU,5461,Track Switch Failure - Signal Related Problem,1,8,2019,8,b
522,523,1/27/2019,10:02,Sunday,EGLINTON STATION,PUSIS,3,8,N,YU,5906,Signals Track Weather Related,1,10,2019,10,c
523,524,1/27/2019,10:12,Sunday,DUPONT STATION,MUATC,8,13,N,YU,5486,ATC Project,1,10,2019,10,c
526,527,1/27/2019,13:14,Sunday,SHEPPARD WEST STATION,TUNOA,6,11,N,YU,5731,No Operator Immediately Available ,1,13,2019,13,c
527,528,1/27/2019,13:53,Sunday,ST GEORGE YUS STATION,MUI,5,9,N,YU,5521,Injured or ill Customer (On Train) - Transported,1,13,2019,13,c
529,530,1/27/2019,14:59,Sunday,DAVISVILLE STATION,PUSIS,5,9,S,YU,5956,Signals Track Weather Related,1,14,2019,14,c
530,531,1/27/2019,15:53,Sunday,DAVISVILLE STATION,PUSIS,9,13,N,YU,5991,Signals Track Weather Related,1,15,2019,15,c
531,532,1/27/2019,17:38,Sunday,ST GEORGE YUS STATION,MUPAA,4,8,N,YU,5801,Passenger Assistance Alarm Activated - No Trouble Found,1,17,2019,17,d
532,533,1/27/2019,18:08,Sunday,WILSON STATION,MUATC,6,10,S,YU,5981,ATC Project,1,18,2019,18,d
533,534,1/27/2019,18:48,Sunday,QUEEN'S PARK STATION,SUDP,5,9,N,YU,5901,Disorderly Patron,1,18,2019,18,d
534,535,1/27/2019,19:31,Sunday,DAVISVILLE STATION,PUSIS,5,10,S,YU,6011,Signals Track Weather Related,1,19,2019,19,d
536,537,1/27/2019,20:04,Sunday,DAVISVILLE STATION,PUSIS,5,10,N,YU,5871,Signals Track Weather Related,1,20,2019,20,e
537,538,1/27/2019,20:16,Sunday,DAVISVILLE STATION,PUSIS,8,13,S,YU,5641,Signals Track Weather Related,1,20,2019,20,e
538,539,1/27/2019,22:27,Sunday,WELLESLEY STATION,MUIR,6,11,N,YU,5931,Injured or ill Customer (On Train) - Medical Aid Refused,1,22,2019,22,e
539,540,1/27/2019,22:59,Sunday,WILSON STATION,EUME,5,10,N,YU,5541,RC&S Maintenance Error - (Human),1,22,2019,22,e
542,543,1/28/2019,6:22,Monday,FINCH WEST STATION,MUD,3,7,N,YU,6116,Door Problems - Passenger Related,1,6,2019,6,a
546,547,1/28/2019,8:05,Monday,LAWRENCE STATION,MUI,4,6,S,YU,5091,Injured or ill Customer (On Train) - Transported,1,8,2019,8,b
548,549,1/28/2019,10:07,Monday,ROSEDALE STATION,PUTTC,4,7,N,YU,5416,Track Circuit Problems - Re: Defective Bolts/Bonding,1,10,2019,10,c
550,551,1/28/2019,11:48,Monday,EGLINTON STATION,PUSTS,4,7,S,YU,0,Signals - Train Stops,1,11,2019,11,c
551,552,1/28/2019,14:31,Monday,DAVISVILLE STATION,PUSIS,6,9,N,YU,6066,Signals Track Weather Related,1,14,2019,14,c
555,556,1/28/2019,16:14,Monday,WILSON STATION,TUNOA,3,5,S,YU,5406,No Operator Immediately Available ,1,16,2019,16,c
558,559,1/28/2019,17:22,Monday,EGLINTON STATION,PUSIS,7,9,S,YU,5936,Signals Track Weather Related,1,17,2019,17,d
559,560,1/28/2019,18:37,Monday,ST GEORGE YUS STATION,MUIR,4,6,S,YU,5621,Injured or ill Customer (On Train) - Medical Aid Refused,1,18,2019,18,d
560,561,1/28/2019,19:34,Monday,DUNDAS STATION,SUO,19,24,S,YU,0,Passenger Other,1,19,2019,19,d
561,562,1/28/2019,19:50,Monday,DAVISVILLE STATION,PUSIS,4,7,S,YU,5471,Signals Track Weather Related,1,19,2019,19,d
566,567,1/29/2019,6:53,Tuesday,SHEPPARD STATION,MUSC,3,8,S,YU,6061,Miscellaneous Speed Control,1,6,2019,6,a
569,570,1/29/2019,11:31,Tuesday,DAVISVILLE STATION,PUTIS,3,6,S,YU,5971,Ice / Snow Related Problems,1,11,2019,11,c
571,572,1/29/2019,15:59,Tuesday,ST CLAIR STATION,TUOS,3,5,S,YU,5436,Operator Overshot Platform,1,15,2019,15,c
572,573,1/29/2019,16:03,Tuesday,UNION STATION,MUI,13,15,N,YU,5641,Injured or ill Customer (On Train) - Transported,1,16,2019,16,c
576,577,1/29/2019,18:00,Tuesday,FINCH WEST STATION,MUATC,6,8,E,YU,5556,ATC Project,1,18,2019,18,d
578,579,1/29/2019,18:35,Tuesday,MUSEUM STATION,MUIR,7,9,N,YU,5831,Injured or ill Customer (On Train) - Medical Aid Refused,1,18,2019,18,d
579,580,1/29/2019,19:39,Tuesday,EGLINTON STATION,PUSIS,5,7,N,YU,5621,Signals Track Weather Related,1,19,2019,19,d
581,582,1/29/2019,20:34,Tuesday,LAWRENCE WEST STATION,SUO,3,7,S,YU,5586,Passenger Other,1,20,2019,20,e
585,586,1/30/2019,1:45,Wednesday,EGLINTON STATION,PUTIS,4,8,N,YU,5586,Ice / Snow Related Problems,1,1,2019,25,e
589,590,1/30/2019,7:46,Wednesday,ST CLAIR STATION,PUTIS,5,7,N,YU,5716,Ice / Snow Related Problems,1,7,2019,7,b
590,591,1/30/2019,8:26,Wednesday,ST ANDREW STATION,TUMVS,4,6,S,YU,6406,Operator Violated Signal,1,8,2019,8,b
595,596,1/30/2019,8:58,Wednesday,BLOOR STATION,MUPAA,3,5,S,YU,5471,Passenger Assistance Alarm Activated - No Trouble Found,1,8,2019,8,b
596,597,1/30/2019,9:03,Wednesday,ST ANDREW STATION,TUMVS,4,6,S,YU,6001,Operator Violated Signal,1,9,2019,9,b
597,598,1/30/2019,9:04,Wednesday,ROSEDALE STATION,MUIR,6,8,N,YU,5681,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019,9,b
599,600,1/30/2019,9:22,Wednesday,LAWRENCE STATION,MUIR,3,5,S,YU,5736,Injured or ill Customer (On Train) - Medical Aid Refused,1,9,2019,9,b
600,601,1/30/2019,10:17,Wednesday,DAVISVILLE STATION,PUTIS,5,7,S,YU,6031,Ice / Snow Related Problems,1,10,2019,10,c
602,603,1/30/2019,11:53,Wednesday,DAVISVILLE STATION,PUTIS,3,6,N,YU,5731,Ice / Snow Related Problems,1,11,2019,11,c
603,604,1/30/2019,12:49,Wednesday,DUPONT STATION,TUATC,7,10,N,YU,5496,ATC Operator Related,1,12,2019,12,c
605,606,1/30/2019,14:52,Wednesday,FINCH STATION,TUNIP,4,7,S,YU,5831,Operator Not In Position,1,14,2019,14,c
609,610,1/30/2019,15:53,Wednesday,WILSON STATION,PUSSW,16,19,S,YU,6111,Track Switch Failure - Signal Related Problem,1,15,2019,15,c
610,611,1/30/2019,15:56,Wednesday,WILSON STATION,PUSSW,8,11,S,YU,6136,Track Switch Failure - Signal Related Problem,1,15,2019,15,c
611,612,1/30/2019,16:20,Wednesday,ST CLAIR STATION,TUOS,7,9,S,YU,5816,Operator Overshot Platform,1,16,2019,16,c
612,613,1/30/2019,16:36,Wednesday,ST CLAIR STATION,TUOS,8,10,S,YU,6031,Operator Overshot Platform,1,16,2019,16,c
615,616,1/30/2019,17:36,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,17,2019,17,d
616,617,1/30/2019,17:50,Wednesday,DUNDAS STATION,MUPAA,4,6,N,YU,5521,Passenger Assistance Alarm Activated - No Trouble Found,1,17,2019,17,d
617,618,1/30/2019,18:05,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,18,2019,18,d
618,619,1/30/2019,18:06,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,18,2019,18,d
619,620,1/30/2019,18:15,Wednesday,DUNDAS STATION,SUDP,3,5,N,YU,5406,Disorderly Patron,1,18,2019,18,d
621,622,1/30/2019,19:09,Wednesday,DUNDAS STATION,MUI,18,21,N,YU,5551,Injured or ill Customer (On Train) - Transported,1,19,2019,19,d
623,624,1/30/2019,20:26,Wednesday,DAVISVILLE STATION,PUSIS,10,13,S,YU,5726,Signals Track Weather Related,1,20,2019,20,e
624,625,1/30/2019,20:42,Wednesday,SHEPPARD WEST STATION,MUWEA,5,10,S,YU,0,Weather Reports / Related Delays,1,20,2019,20,e
628,629,1/31/2019,0:25,Thursday,DUPONT STATION,MUWEA,4,9,N,YU,5761,Weather Reports / Related Delays,1,0,2019,24,e
629,630,1/31/2019,0:47,Thursday,YORK MILLS STATION,TUOS,5,10,S,YU,5666,Operator Overshot Platform,1,0,2019,24,e
633,634,1/31/2019,6:03,Thursday,DAVISVILLE STATION,PUSIS,3,7,N,YU,5381,Signals Track Weather Related,1,6,2019,6,a
635,636,1/31/2019,7:56,Thursday,EGLINTON STATION,PUSIS,5,8,S,YU,5856,Signals Track Weather Related,1,7,2019,7,b
640,641,1/31/2019,9:42,Thursday,DAVISVILLE STATION,PUSIS,5,8,N,YU,5631,Signals Track Weather Related,1,9,2019,9,b
641,642,1/31/2019,9:42,Thursday,ST CLAIR WEST STATION,PUSIS,4,7,S,YU,5906,Signals Track Weather Related,1,9,2019,9,b
644,645,1/31/2019,13:08,Thursday,DAVISVILLE STATION,TUO,7,10,N,YU,6026,Transportation Department - Other,1,13,2019,13,c
645,646,1/31/2019,13:27,Thursday,FINCH STATION,MUTO,3,6,S,YU,5981,Misc. Transportation Other - Employee Non-Chargeable,1,13,2019,13,c
646,647,1/31/2019,14:53,Thursday,FINCH STATION,MUTO,4,7,S,YU,5401,Misc. Transportation Other - Employee Non-Chargeable,1,14,2019,14,c
648,649,1/31/2019,15:38,Thursday,FINCH STATION,TUO,3,6,S,YU,5856,Transportation Department - Other,1,15,2019,15,c
649,650,1/31/2019,16:10,Thursday,FINCH STATION,TUNIP,4,7,S,YU,6021,Operator Not In Position,1,16,2019,16,c
650,651,1/31/2019,17:46,Thursday,EGLINTON STATION,PUSIS,3,5,N,YU,5381,Signals Track Weather Related,1,17,2019,17,d
653,654,1/31/2019,20:18,Thursday,QUEEN STATION,MUIR,4,7,S,YU,5876,Injured or ill Customer (On Train) - Medical Aid Refused,1,20,2019,20,e
655,656,1/31/2019,21:53,Thursday,FINCH STATION,MUTO,3,6,S,YU,5576,Misc. Transportation Other - Employee Non-Chargeable,1,21,2019,21,e
656,657,1/31/2019,23:31,Thursday,YORKDALE STATION,MUNOA,5,10,N,YU,5876,No Operator Immediately Available - Not E.S.A. Related ,1,23,2019,23,e
657,658,2/1/2019,0:17,Friday,DUNDAS STATION,SUDP,6,11,S,YU,5686,Disorderly Patron,2,0,2019,24,e
658,659,2/1/2019,0:48,Friday,ST ANDREW STATION,SUDP,5,10,S,YU,5431,Disorderly Patron,2,0,2019,24,e
668,669,2/1/2019,8:26,Friday,ST GEORGE YUS STATION,EUDO,3,5,S,YU,5611,Door Problems - Faulty Equipment,2,8,2019,8,b
669,670,2/1/2019,9:19,Friday,EGLINTON STATION,PUSIS,3,5,N,YU,5951,Signals Track Weather Related,2,9,2019,9,b
670,671,2/1/2019,9:27,Friday,QUEEN STATION,EUNT,4,6,S,YU,5401,Equipment - No Trouble Found,2,9,2019,9,b
672,673,2/1/2019,11:17,Friday,LAWRENCE WEST STATION,MUATC,7,10,S,YU,5611,ATC Project,2,11,2019,11,c
673,674,2/1/2019,12:43,Friday,DAVISVILLE STATION,PUSIS,63,66,S,YU,5616,Signals Track Weather Related,2,12,2019,12,c
674,675,2/1/2019,13:57,Friday,MUSEUM STATION,EUBK,3,6,S,YU,6076,Brakes,2,13,2019,13,c
676,677,2/1/2019,15:53,Friday,SHEPPARD WEST STATION,TUNIP,5,8,S,YU,5706,Operator Not In Position,2,15,2019,15,c
679,680,2/1/2019,16:34,Friday,SHEPPARD WEST STATION,TUNIP,3,6,S,YU,5661,Operator Not In Position,2,16,2019,16,c
680,681,2/1/2019,18:11,Friday,ST CLAIR STATION,MUI,4,6,N,YU,5776,Injured or ill Customer (On Train) - Transported,2,18,2019,18,d
681,682,2/1/2019,18:48,Friday,DOWNSVIEW PARK STATION,EUDO,5,8,S,YU,5891,Door Problems - Faulty Equipment,2,18,2019,18,d
682,683,2/1/2019,23:11,Friday,FINCH STATION,MUNOA,5,10,N,YU,5421,No Operator Immediately Available - Not E.S.A. Related ,2,23,2019,23,e
683,684,2/1/2019,23:46,Friday,BLOOR STATION,MUPLB,14,19,N,YU,6026,Fire/Smoke Plan B - Source TTC,2,23,2019,23,e
684,685,2/2/2019,0:26,Saturday,UNION STATION,SUSP,5,10,S,YU,5541,Suspicious Package,2,0,2019,24,e
685,686,2/2/2019,5:47,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0,No Operator Immediately Available ,2,5,2019,29,f
686,687,2/2/2019,6:02,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,5806,No Operator Immediately Available ,2,6,2019,6,a
689,690,2/2/2019,11:06,Saturday,SPADINA YUS STATION,TUMVS,4,9,S,YU,5686,Operator Violated Signal,2,11,2019,11,c
690,691,2/2/2019,11:12,Saturday,DUPONT STATION,MUO,4,9,N,YU,5686,Miscellaneous Other,2,11,2019,11,c
693,694,2/2/2019,15:42,Saturday,NORTH YORK CTR STATION,SUUT,28,33,S,YU,5431,Unauthorized at Track Level,2,15,2019,15,c
695,696,2/2/2019,16:45,Saturday,UNION STATION,SUDP,6,11,S,YU,5436,Disorderly Patron,2,16,2019,16,c
696,697,2/2/2019,19:02,Saturday,YORKDALE STATION,MUATC,4,9,S,YU,5416,ATC Project,2,19,2019,19,d
697,698,2/2/2019,19:48,Saturday,ST CLAIR STATION,MUO,5,10,S,YU,5956,Miscellaneous Other,2,19,2019,19,d
700,701,2/3/2019,7:43,Sunday,SHEPPARD WEST STATION,TUNOA,5,0,N,YU,5756,No Operator Immediately Available ,2,7,2019,7,b
701,702,2/3/2019,7:59,Sunday,WILSON STATION,EUYRD,5,10,S,YU,5466,Yard/Carhouse Related Problems,2,7,2019,7,b
704,705,2/3/2019,13:04,Sunday,ROSEDALE STATION,SUDP,4,9,S,YU,5436,Disorderly Patron,2,13,2019,13,c
707,708,2/3/2019,17:58,Sunday,COLLEGE STATION,SUUT,12,16,S,YU,5746,Unauthorized at Track Level,2,17,2019,17,d
708,709,2/3/2019,22:14,Sunday,DAVISVILLE STATION,TUO,5,10,S,YU,5726,Transportation Department - Other,2,22,2019,22,e
715,716,2/4/2019,6:36,Monday,DUPONT STATION,MUATC,6,10,N,YU,5726,ATC Project,2,6,2019,6,a
716,717,2/4/2019,6:41,Monday,DUPONT STATION,MUSC,4,6,S,YU,5661,Miscellaneous Speed Control,2,6,2019,6,a
